Date,wikipedia_pageviews
2025-01-20,16482.0
2025-01-21,14907.0
2025-01-22,15137.0
2025-01-23,15214.0
2025-01-24,14508.0
2025-01-25,11606.0
2025-01-26,11878.0
2025-01-27,12147.0
2025-01-28,12204.0
2025-01-29,11075.0
2025-01-30,10899.0
2025-01-31,10932.0
2025-02-01,9521.0
2025-02-02,9467.0
2025-02-03,11083.0
2025-02-04,10749.0
2025-02-05,10191.0
2025-02-06,9855.0
2025-02-07,9238.0
2025-02-08,8643.0
2025-02-09,9463.0
2025-02-10,10100.0
2025-02-11,9386.0
2025-02-12,8722.0
2025-02-13,8746.0
2025-02-14,7934.0
2025-02-15,8178.0
2025-02-16,9186.0
2025-02-17,8603.0
2025-02-18,9276.0
2025-02-19,9084.0
2025-02-20,9612.0
2025-02-21,10025.0
2025-02-22,9069.0
2025-02-23,8956.0
2025-02-24,8990.0
2025-02-25,20014.0
2025-02-26,10761.0
2025-02-27,10517.0
2025-02-28,11691.0
2025-03-01,8779.0
2025-03-02,10913.0
2025-03-03,14442.0
2025-03-04,12051.0
2025-03-05,11437.0
2025-03-06,14797.0
2025-03-07,21104.0
2025-03-08,13347.0
2025-03-09,12107.0
2025-03-10,16470.0
2025-03-11,17567.0
2025-03-12,15835.0
2025-03-13,14863.0
2025-03-14,11733.0
2025-03-15,13751.0
2025-03-16,13586.0
2025-03-17,11163.0
2025-03-18,10058.0
2025-03-19,10359.0
2025-03-20,9396.0
2025-03-21,14395.0
2025-03-22,8151.0
2025-03-23,8121.0
2025-03-24,17961.0
2025-03-25,14960.0
2025-03-26,10280.0
2025-03-27,15668.0
2025-03-28,16516.0
2025-03-29,11435.0
2025-03-30,11212.0
2025-03-31,8947.0
2025-04-01,8404.0
2025-04-02,9238.0
2025-04-03,13194.0
2025-04-04,10269.0
2025-04-05,14232.0
2025-04-06,10799.0
2025-04-07,12629.0
2025-04-08,11562.0
2025-04-09,13206.0
2025-04-10,12020.0
2025-04-11,9388.0
2025-04-12,9897.0
2025-04-13,10049.0
2025-04-14,11296.0
2025-04-15,12269.0
2025-04-16,9856.0
2025-04-17,9543.0
2025-04-18,10802.0
2025-04-19,9304.0
2025-04-20,12857.0
2025-04-21,13655.0
2025-04-22,12306.0
2025-04-23,12572.0
2025-04-24,11924.0
2025-04-25,11286.0
2025-04-26,11824.0
2025-04-27,11127.0
2025-04-28,10874.0
2025-04-29,12724.0
2025-04-30,11418.0
2025-05-01,9647.0
2025-05-02,8380.0
2025-05-03,9441.0
2025-05-04,8739.0
2025-05-05,10057.0
2025-05-06,10578.0
2025-05-07,7988.0
2025-05-08,11939.0
2025-05-09,11929.0
2025-05-10,8930.0
2025-05-11,10302.0
2025-05-12,9799.0
2025-05-13,10037.0
2025-05-14,10148.0
2025-05-15,14278.0
2025-05-16,8329.0
2025-05-17,9000.0
2025-05-18,9079.0
2025-05-19,9339.0
2025-05-20,8204.0
2025-05-21,9085.0
2025-05-22,11898.0
2025-05-23,15786.0
2025-05-24,9421.0
2025-05-25,10940.0
2025-05-26,10312.0
2025-05-27,10603.0
2025-05-28,12499.0
2025-05-29,13925.0
2025-05-30,14483.0
2025-05-31,15141.0
2025-06-01,14521.0
2025-06-02,15969.0
2025-06-03,15637.0
2025-06-04,18195.0
2025-06-05,11849.0
2025-06-06,10306.0
2025-06-07,9245.0
2025-06-08,10742.0
2025-06-09,11398.0
2025-06-10,9196.0
2025-06-11,9460.0
2025-06-12,8970.0
2025-06-13,9171.0
2025-06-14,8317.0
2025-06-15,9935.0
2025-06-16,9303.0
2025-06-17,8796.0
2025-06-18,8859.0
2025-06-19,8488.0
2025-06-20,10384.0
2025-06-21,8187.0
2025-06-22,8775.0
2025-06-23,10013.0
2025-06-24,10581.0
2025-06-25,8924.0
2025-06-26,9382.0
2025-06-27,11351.0
2025-06-28,18838.0
2025-06-29,7178.0
2025-06-30,7507.0
2025-07-01,8010.0
2025-07-02,9260.0
2025-07-03,7481.0
2025-07-04,7911.0
2025-07-05,7365.0
2025-07-06,7433.0
2025-07-07,8159.0
2025-07-08,7986.0
2025-07-09,8203.0
2025-07-10,10481.0
2025-07-11,11331.0
2025-07-12,9361.0
2025-07-13,9207.0
2025-07-14,14226.0
2025-07-15,11119.0
2025-07-16,10973.0
2025-07-17,10086.0
2025-07-18,9902.0
2025-07-19,8710.0
2025-07-20,8811.0
2025-07-21,9139.0
2025-07-22,9192.0
2025-07-23,9092.0
2025-07-24,8480.0
2025-07-25,7843.0
2025-07-26,8440.0
2025-07-27,7582.0
2025-07-28,8883.0
2025-07-29,10237.0
2025-07-30,8185.0
2025-07-31,8894.0
2025-08-01,8366.0
2025-08-02,7767.0
2025-08-03,7799.0
2025-08-04,11659.0
2025-08-05,9616.0
2025-08-06,9113.0
2025-08-07,9157.0
2025-08-08,8759.0
2025-08-09,7754.0
2025-08-10,9098.0
2025-08-11,8703.0
2025-08-12,8212.0
2025-08-13,8341.0
2025-08-14,9142.0
2025-08-15,8420.0
2025-08-16,7214.0
2025-08-17,8086.0
2025-08-18,7924.0
2025-08-19,8068.0
2025-08-20,7741.0
2025-08-21,7278.0
2025-08-22,7313.0
2025-08-23,6456.0
2025-08-24,5736.0
2025-08-25,7107.0
2025-08-26,7277.0
2025-08-27,7249.0
2025-08-28,7075.0
2025-08-29,6667.0
2025-08-30,6221.0
2025-08-31,5955.0
2025-09-01,6215.0
2025-09-02,6220.0
2025-09-03,7073.0
2025-09-04,7281.0
2025-09-05,6806.0
2025-09-06,6561.0
2025-09-07,6695.0
2025-09-08,7508.0
2025-09-09,7401.0
2025-09-10,7183.0
2025-09-11,6422.0
2025-09-12,6737.0
2025-09-13,5831.0
2025-09-14,6113.0
2025-09-15,6538.0
2025-09-16,7194.0
2025-09-17,6901.0
2025-09-18,7358.0
2025-09-19,6574.0
2025-09-20,6984.0
2025-09-21,6297.0
2025-09-22,7340.0
2025-09-23,6431.0
2025-09-24,6574.0
2025-09-25,6790.0
2025-09-26,6458.0
2025-09-27,5415.0
2025-09-28,6136.0
2025-09-29,6608.0
2025-09-30,10872.0
2025-10-01,6662.0
2025-10-02,6503.0
2025-10-03,6555.0
2025-10-04,5837.0
2025-10-05,7841.0
2025-10-06,8694.0
2025-10-07,7629.0
2025-10-08,7356.0
2025-10-09,7213.0
2025-10-10,6991.0
2025-10-11,10226.0
2025-10-12,10183.0
2025-10-13,9572.0
2025-10-14,9387.0
2025-10-15,9518.0
2025-10-16,8501.0
2025-10-17,10606.0
2025-10-18,10364.0
2025-10-19,9840.0
2025-10-20,10661.0
2025-10-21,11680.0
2025-10-22,10874.0
2025-10-23,11267.0
2025-10-24,10795.0
2025-10-25,9868.0
2025-10-26,9477.0
2025-10-27,10130.0
2025-10-28,10491.0
2025-10-29,10386.0
2025-10-30,10706.0
2025-10-31,11501.0
2025-11-01,11121.0
2025-11-02,10910.0
2025-11-03,11024.0
2025-11-04,10927.0
2025-11-05,11251.0
2025-11-06,10396.0
2025-11-07,11203.0
2025-11-08,9527.0
2025-11-09,9218.0
2025-11-10,9906.0
2025-11-11,10901.0
2025-11-12,10082.0
2025-11-13,9117.0
2025-11-14,10109.0
2025-11-15,8811.0
2025-11-16,8386.0
2025-11-17,9766.0
2025-11-18,11225.0
2025-11-19,11243.0
2025-11-20,10461.0
2025-11-21,12166.0
2025-11-22,10059.0
2025-11-23,9210.0
2025-11-24,10424.0
2025-11-25,10357.0
2025-11-26,9543.0
2025-11-27,8819.0
2025-11-28,8551.0
2025-11-29,7710.0
2025-11-30,7664.0
2025-12-01,10769.0
2025-12-02,10605.0
2025-12-03,8976.0
2025-12-04,8942.0
2025-12-05,7599.0
2025-12-06,6757.0
2025-12-07,6911.0
2025-12-08,8907.0
2025-12-09,8300.0
2025-12-10,7234.0
2025-12-11,8280.0
2025-12-12,7310.0
2025-12-13,6542.0
2025-12-14,6991.0
2025-12-15,7136.0
2025-12-16,6661.0
2025-12-17,10022.0
2025-12-18,32160.0
2025-12-19,6417.0
2025-12-20,5611.0
2025-12-21,10505.0
2025-12-22,6492.0
2025-12-23,6286.0
2025-12-24,6175.0
2025-12-25,5963.0
2025-12-26,6620.0
2025-12-27,6124.0
2025-12-28,6987.0
2025-12-29,7378.0
2025-12-30,6498.0
2025-12-31,7706.0
2026-01-01,8222.0
2026-01-02,7354.0
2026-01-03,7741.0
2026-01-04,8114.0
2026-01-05,7609.0
2026-01-06,7920.0
2026-01-07,6681.0
2026-01-08,6244.0
2026-01-09,5954.0
2026-01-10,6657.0
2026-01-11,6959.0
2026-01-12,7142.0
2026-01-13,7122.0
2026-01-14,9135.0
2026-01-15,6779.0
2026-01-16,6297.0
2026-01-17,6680.0
2026-01-18,5803.0
2026-01-19,6195.0
2026-01-20,8156.0
2026-01-21,7114.0
2026-01-22,7854.0
2026-01-23,7116.0
2026-01-24,8186.0
2026-01-25,6323.0
2026-01-26,6673.0
2026-01-27,6440.0
2026-01-28,6299.0
2026-01-29,6972.0
2026-01-30,7128.0
2026-01-31,6465.0
2026-02-01,7529.0
2026-02-02,10346.0
2026-02-03,11064.0
2026-02-04,10701.0
2026-02-05,20093.0
2026-02-06,23448.0
2026-02-07,14869.0
2026-02-08,12796.0
2026-02-09,12421.0
2026-02-10,10687.0
2026-02-11,12641.0
2026-02-12,10909.0
2026-02-13,9501.0
2026-02-14,9899.0
2026-02-15,6945.0
2026-02-16,8632.0
2026-02-17,7300.0
2026-02-18,6928.0
2026-02-19,6507.0
2026-02-20,6389.0
2026-02-21,7061.0
2026-02-22,5841.0
2026-02-23,7145.0
2026-02-24,7476.0
2026-02-25,6476.0
2026-02-26,6102.0
2026-02-27,5685.0
2026-02-28,5172.0
2026-03-01,5292.0
2026-03-02,5883.0
2026-03-03,5968.0
2026-03-04,6200.0
2026-03-05,6222.0
2026-03-06,5292.0
2026-03-07,6895.0
2026-03-08,5195.0
2026-03-09,6312.0
2026-03-10,6554.0
2026-03-11,5938.0
2026-03-12,10534.0
2026-03-13,11290.0
2026-03-14,9615.0
2026-03-15,4658.0
2026-03-16,5649.0
2026-03-17,7343.0
2026-03-18,5132.0
2026-03-19,6687.0
2026-03-20,5986.0
2026-03-21,5343.0
2026-03-22,5409.0
2026-03-23,6981.0
2026-03-24,5483.0
2026-03-25,6918.0
2026-03-26,6512.0
2026-03-27,5709.0
2026-03-28,5648.0
2026-03-29,4982.0
2026-03-30,5742.0
2026-03-31,5335.0
2026-04-01,4854.0
2026-04-02,4865.0
2026-04-03,4883.0
2026-04-04,4321.0
2026-04-05,6437.0
2026-04-06,7251.0
2026-04-07,5313.0
2026-04-08,8981.0
2026-04-09,9078.0
2026-04-10,6932.0
2026-04-11,7672.0
2026-04-12,5597.0
2026-04-13,7550.0
2026-04-14,6683.0
2026-04-15,6011.0
2026-04-16,5818.0
2026-04-17,5540.0
2026-04-18,5097.0
2026-04-19,6447.0
2026-04-20,6468.0
2026-04-21,6919.0
2026-04-22,6141.0
2026-04-23,5727.0
2026-04-24,4931.0
2026-04-25,5591.0
2026-04-26,5830.0
2026-04-27,6260.0
2026-04-28,5216.0
2026-04-29,4978.0
2026-04-30,5390.0
2026-05-01,4646.0
2026-05-02,5093.0
2026-05-03,4658.0
2026-05-04,5299.0
2026-05-05,4869.0
2026-05-06,6975.0
2026-05-07,5069.0
2026-05-08,5629.0
2026-05-09,4447.0
2026-05-10,5135.0
2026-05-11,6673.0
2026-05-12,5064.0
2026-05-13,6094.0
2026-05-14,5986.0
