Date,mvrv_ratio_z_proxy,puell_multiple,mvrv_implied_profitability_proxy
2024-02-05,0.1768649985263458,1.4506916676630144,0.8698141346664201
2024-02-06,0.201976067325605,1.5950369519905476,0.8743422656554992
2024-02-07,0.2675114379333302,1.5378119053968848,0.885521831792993
2024-02-08,0.3278815146836062,1.3562106310352802,0.8950446273999502
2024-02-09,0.432268311240505,1.6934541805959176,0.9098633417440212
2024-02-10,0.4660676483244846,1.567083703579189,0.9142474921153548
2024-02-11,0.4877176481894646,1.421662690427388,0.916956416030748
2024-02-12,0.5854531954674895,1.9203030466157671,0.9282153118860044
2024-02-13,0.5596358320223457,1.4350104349977175,0.925398086530012
2024-02-14,0.6725479201690502,1.5400901316415363,0.9370537490815338
2024-02-15,0.6726983706139038,1.7384411324049185,0.9370785675848508
2024-02-16,0.6803411202940265,1.4876174045565862,0.9378124022362664
2024-02-17,0.6498966828292564,1.646295047762245,0.934895366296997
2024-02-18,0.6744666133967822,1.338482660860875,0.937277544877749
2024-02-19,0.6450606901878027,1.4918217037526784,0.934440148959941
2024-02-20,0.670440378104222,1.558320820163949,0.9369147074736676
2024-02-21,0.6332615676766826,1.5060553245737107,0.9332856448838528
2024-02-22,0.6018454140619005,1.457462696812654,0.930069983679434
2024-02-23,0.5673713814700231,1.6958287040845463,0.9263751954380454
2024-02-24,0.6106962990255452,1.480533669162223,0.9310110005027858
2024-02-25,0.6185787191473915,1.7719872728615154,0.9318328877663336
2024-02-26,0.770738434339037,1.5120902359108137,0.9458733893262026
2024-02-27,0.8969103341662897,1.5302186165412603,0.9554056366546636
2024-02-28,1.1501605514236573,1.9283552921737213,0.9699204913474097
2024-02-29,1.0746179267581049,1.6879299091748603,0.9661694915948654
2024-03-01,1.1133128837509758,1.9833861248501217,0.9681646938545012
2024-03-02,1.0834724297627405,1.6194586628106462,0.9666614262064585
2024-03-03,1.1301090303181542,1.9993359036013187,0.9690159159776016
2024-03-04,1.3837861278310335,1.7933527943414176,0.9792174000469196
2024-03-05,1.130577826392172,2.171050654293723,0.969073296200161
2024-03-06,1.1936031580486277,1.875477830198083,0.9719931059940616
2024-03-07,1.2184521147067415,2.4341749098617824,0.9730781840480528
2024-03-08,1.26319977336894,2.113031158886519,0.9749204309482924
2024-03-09,1.2637486776930027,2.231390365414577,0.9749566008873356
2024-03-10,1.2754790947538834,1.96152135668462,0.9754290893491318
2024-03-11,1.4150672596464422,2.432555774713677,0.9803010353616032
2024-03-12,1.355719839900691,1.989418579564669,0.9783789496254084
2024-03-13,1.374367093049939,2.299554216608102,0.9790211894992212
2024-03-14,1.2782951806195542,1.9758593845439567,0.9756031460608646
2024-03-15,1.1642316749107595,1.722845591621169,0.9708297106273966
2024-03-16,0.9598188394075302,1.8358636503401085,0.9598979588698756
2024-03-17,1.093952093359161,1.9366871907632897,0.96746402679327
2024-03-18,1.0620558214669538,1.8901523489115637,0.9658173898259887
2024-03-19,0.7726164018083097,1.878948900066664,0.9465610501473026
2024-03-20,1.0598772517855009,1.9461690384710453,0.9657212853363152
2024-03-21,0.9337708388466464,1.5093023302875066,0.9583185583500652
2024-03-22,0.8275508963456408,1.643985008397101,0.9509179369445256
2024-03-23,0.8381433798170805,1.9202493084891887,0.9517215869440014
2024-03-24,0.9796379903097744,2.179277084737082,0.96120871239325
2024-03-25,1.0787286292575773,1.756587643453331,0.9667646563021626
2024-03-26,1.0755856294931594,1.7789684255951093,0.9666148087065218
2024-03-27,1.0309755300868382,1.7795006454565394,0.9642248970153844
2024-03-28,1.0920662861122452,2.0267020139400453,0.967488324493062
2024-03-29,1.0434261111535867,1.889788578561833,0.964939540549339
2024-03-30,1.028421970761768,2.019717642042375,0.9641241674929336
2024-03-31,1.1010620191473912,1.8198795625324389,0.9679796662227056
2024-04-01,1.0114099993155037,1.94616458735794,0.9631907884854246
2024-04-02,0.7958557015446984,1.7975271436097109,0.9486714154144348
2024-04-03,0.8198966218576005,1.7360885073109815,0.9505399268423826
2024-04-04,0.9270698533933102,1.7411930981496866,0.958079209498792
2024-04-05,0.8989434294123698,1.847626480158587,0.9562298927723712
